customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Charges.daily
0197-PNKNK,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,69,Con servicio telefónico,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),84.45,5848.6,2.815
0201-MIBOL,Permanece en la empresa,Female,Adulto mayor,No tiene pareja,No tiene dependientes,66,Con servicio telefónico,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Sí,Bank transfer (automatic),102.4,6471.85,3.4133333333333336
0201-OAMXR,Abandonó la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,70,Con servicio telefónico,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.55,8127.6,3.8516666666666666
0203-HHYIJ,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,25,Con servicio telefónico,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.3,676.35,0.8433333333333334
0206-OYVOC,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,46,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Sí,Mailed check,19.25,864.2,0.6416666666666667
0206-TBWLC,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,54,Con servicio telefónico,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Sí,Mailed check,114.65,6049.5,3.8216666666666668
0207-MDKNV,Abandonó la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,15,Con servicio telefónico,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.1,1582.75,3.503333333333333
0208-BPQEJ,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,12,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,198.1,0.6466666666666666
0212-ISBBF,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,22,Sin servicio telefónico,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Sí,Electronic check,50.35,1098.85,1.6783333333333335
0214-JHPFW,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,70,Sin servicio telefónico,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),57.8,4039.3,1.9266666666666665
0215-BQKGS,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,30,Con servicio telefónico,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Sí,Credit card (automatic),84.3,2438.6,2.81
0218-QNVAS,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,71,Con servicio telefónico,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),100.55,7113.75,3.3516666666666666
0219-QAERP,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,30,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,576.65,0.66
0219-YTZUE,Abandonó la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,4,Con servicio telefónico,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Sí,Bank transfer (automatic),84.8,371.9,2.8266666666666667
0220-EBGCE,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,2,Con servicio telefónico,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Sí,Electronic check,85.85,167.3,2.8616666666666664
0221-NAUXK,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,Tiene dependientes,10,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Sí,Bank transfer (automatic),19.95,219.5,0.6649999999999999
0221-WMXNQ,Permanece en la empresa,Male,Adulto mayor,No tiene pareja,No tiene dependientes,4,Con servicio telefónico,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,273.4,2.5116666666666663
0222-CNVPT,Permanece en la empresa,Male,Adulto mayor,No tiene pareja,No tiene dependientes,52,Sin servicio telefónico,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Sí,Credit card (automatic),48.8,2555.05,1.6266666666666665
0224-HJAPT,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,5,Con servicio telefónico,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.15,223.15,1.5716666666666665
0224-NIJLP,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,8,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,165.5,0.6716666666666666
0224-RLWWD,Permanece en la empresa,Female,Adulto mayor,No tiene pareja,No tiene dependientes,2,Con servicio telefónico,No,DSL,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,44.3,89.3,1.4766666666666666
0225-ZORZP,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,3,Con servicio telefónico,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.3,235.05,2.81
0228-MAUWC,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,19,Con servicio telefónico,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.55,1144.6,1.9849999999999999
0229-LFJAF,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,72,Con servicio telefónico,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.65,4908.25,2.3216666666666668
0230-UBYPQ,Permanece en la empresa,Male,Adulto mayor,Tiene pareja,No tiene dependientes,63,Sin servicio telefónico,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),36.1,2298.9,1.2033333333333334
0230-WEQUW,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,66,Sin servicio telefónico,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Sí,Bank transfer (automatic),56.6,3789.2,1.8866666666666667
0231-LXVAP,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Sí,Electronic check,75.9,75.9,2.5300000000000002
0233-FTHAV,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,60,Con servicio telefónico,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Sí,Bank transfer (automatic),79.2,4765.0,2.64
0234-TEVTT,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,48,Sin servicio telefónico,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),45.0,2196.3,1.5
0235-KGSLC,Abandonó la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Sí,Credit card (automatic),85.55,85.55,2.8516666666666666
0236-HFWSV,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,15,Con servicio telefónico,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Sí,Electronic check,93.35,1444.65,3.1116666666666664
0237-YFUTL,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,50,Con servicio telefónico,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Sí,Bank transfer (automatic),109.65,5405.8,3.6550000000000002
0238-WHBIQ,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,72,Con servicio telefónico,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.7,6339.3,2.99
0239-OXEXL,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,46,Con servicio telefónico,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.25,3847.6,2.808333333333333
0244-LGNFY,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,72,Con servicio telefónico,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.65,6733.0,3.0883333333333334
0247-SLUJI,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,1,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,19.7,0.6566666666666666
0248-IPDFW,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,Yes,DSL,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,50.1,50.1,1.6700000000000002
0248-PGHBZ,Permanece en la empresa,Female,Adulto mayor,No tiene pareja,No tiene dependientes,67,Con servicio telefónico,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Sí,Bank transfer (automatic),92.45,6140.85,3.0816666666666666
0253-ZTEOB,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,48,Con servicio telefónico,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,2.6550000000000002
0254-FNMCI,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,72,Con servicio telefónico,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Sí,Electronic check,109.9,7624.2,3.6633333333333336
0254-KCJGT,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,52,Con servicio telefónico,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Sí,Credit card (automatic),81.4,4354.45,2.7133333333333334
0254-WWRKD,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,67,Con servicio telefónico,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),50.55,3431.75,1.6849999999999998
0256-LTHVJ,Abandonó la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,28,Con servicio telefónico,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Sí,Electronic check,81.05,2227.1,2.7016666666666667
0257-KXZGU,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,32,Con servicio telefónico,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),62.45,2045.55,2.0816666666666666
0257-ZESQC,Abandonó la empresa,Female,Adulto mayor,Tiene pareja,No tiene dependientes,27,Con servicio telefónico,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Sí,Bank transfer (automatic),75.2,1929.35,2.506666666666667
0258-NOKBL,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,3,Con servicio telefónico,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.4,268.45,3.0133333333333336
0259-GBZSH,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,2,Con servicio telefónico,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Sí,Electronic check,85.65,181.5,2.855
0260-ZDLGK,Abandonó la empresa,Female,No es adulto mayor,No tiene pareja,Tiene dependientes,9,Con servicio telefónico,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Sí,Mailed check,72.9,651.4,2.43
0263-FJTQO,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,50,Con servicio telefónico,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Sí,Credit card (automatic),70.5,3486.65,2.35
0264-CNITK,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,71,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1389.6,0.67
0265-EDXBD,Abandonó la empresa,Male,Adulto mayor,Tiene pareja,No tiene dependientes,32,Con servicio telefónico,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,74.9,2303.35,2.496666666666667
0265-PSUAE,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,16,Con servicio telefónico,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.7,1522.7,3.356666666666667
0266-CLZKZ,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,67,Con servicio telefónico,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Sí,Bank transfer (automatic),105.65,6717.9,3.521666666666667
0266-GMEAO,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,72,Con servicio telefónico,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Sí,Credit card (automatic),114.3,8058.55,3.81
0268-QKIWO,Abandonó la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,3,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,58.85,0.6583333333333333
0269-XFESX,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,23,Con servicio telefónico,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.35,538.5,0.8116666666666668
0270-THENM,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,72,Con servicio telefónico,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.85,5102.35,2.328333333333333
0274-JKUJR,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,7,Sin servicio telefónico,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,58.85,465.7,1.9616666666666667
0277-BKSQP,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,8,Con servicio telefónico,No,DSL,No,No,No,No,Yes,No,Month-to-month,Sí,Electronic check,54.4,475.1,1.8133333333333332
0277-ORXQS,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,66,Sin servicio telefónico,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),50.55,3364.55,1.6849999999999998
0278-YXOOG,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,5,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,0.7016666666666667
0280-XJGEX,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,49,Con servicio telefónico,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Sí,Bank transfer (automatic),103.7,5036.3,3.4566666666666666
0281-CNTZX,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,63,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Sí,Bank transfer (automatic),19.95,1234.8,0.6649999999999999
0282-NVSJS,Permanece en la empresa,Female,Adulto mayor,Tiene pareja,Tiene dependientes,12,Sin servicio telefónico,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Sí,Mailed check,29.3,355.9,0.9766666666666667
0285-INHLN,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,27,Con servicio telefónico,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Sí,Credit card (automatic),54.75,1510.3,1.825
0289-IVARM,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,35,Con servicio telefónico,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,60.55,1982.6,2.018333333333333
0292-WEGCH,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,54,Con servicio telefónico,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Sí,Electronic check,86.2,4524.05,2.8733333333333335
0295-PPHDO,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Sí,Electronic check,95.45,95.45,3.1816666666666666
0295-QVKPB,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,5,Con servicio telefónico,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Sí,Credit card (automatic),63.95,318.1,2.131666666666667
0297-RBCSG,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,19,Con servicio telefónico,No,DSL,No,Yes,No,Yes,No,Yes,One year,Sí,Bank transfer (automatic),65.35,1231.85,2.1783333333333332
0298-XACET,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,52,Sin servicio telefónico,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,2554.0,1.6733333333333333
0301-FIDRB,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,72,Sin servicio telefónico,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Sí,Bank transfer (automatic),63.8,4684.3,2.1266666666666665
0301-KOBTQ,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,32,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Sí,Bank transfer (automatic),20.05,614.45,0.6683333333333333
0302-JOIVN,Abandonó la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,8,Con servicio telefónico,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,842.9,3.371666666666667
0303-UNCIP,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,41,Con servicio telefónico,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,65.0,2531.8,2.1666666666666665
0303-WMMRN,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,5,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Sí,Mailed check,19.25,86.05,0.6416666666666667
